session_id,customer_id,session_date,device_type,traffic_source
4679,1714,2024-03-18,Desktop,Google Ads
4680,759,2024-07-23,Desktop,Organic
4681,2520,2024-03-03,Tablet,Organic
4682,2196,2024-07-15,Tablet,Facebook Ads
4683,2996,2024-01-03,Tablet,Organic
4684,222,2024-10-25,Mobile,Organic
4685,614,2024-05-05,Mobile,Google Ads
4686,1695,2024-11-22,Desktop,Google Ads
4687,1431,2024-05-23,Mobile,Facebook Ads
4688,147,2024-06-22,Tablet,Google Ads
4689,137,2024-05-15,Tablet,Facebook Ads
4690,2787,2024-10-30,Mobile,Organic
4691,1439,2024-11-25,Tablet,Organic
4692,63,2024-03-05,Desktop,Organic
4693,2560,2024-04-26,Tablet,Facebook Ads
4694,107,2024-03-07,Mobile,Facebook Ads
4695,2789,2024-05-14,Desktop,Facebook Ads
4696,886,2024-10-17,Desktop,Facebook Ads
4697,501,2024-08-03,Tablet,Google Ads
4698,2821,2024-04-13,Mobile,Organic
4699,1404,2024-03-04,Mobile,Facebook Ads
4700,1274,2024-06-05,Desktop,Google Ads
4701,1736,2024-08-03,Desktop,Organic
4702,2868,2024-05-26,Mobile,Google Ads
4703,2108,2024-10-15,Mobile,Google Ads
4704,2119,2024-12-01,Tablet,Google Ads
4705,1966,2024-05-17,Tablet,Organic
4706,2624,2024-08-06,Tablet,Google Ads
4707,916,2024-12-20,Mobile,Google Ads
4708,2023,2024-02-20,Tablet,Facebook Ads
4709,2266,2024-07-11,Desktop,Google Ads
4710,1637,2024-11-21,Tablet,Organic
4711,2741,2024-05-12,Desktop,Facebook Ads
4712,2698,2024-06-17,Desktop,Organic
4713,1211,2024-11-21,Mobile,Facebook Ads
4714,50,2024-01-08,Mobile,Google Ads
4715,385,2024-01-09,Mobile,Organic
4716,931,2024-11-24,Mobile,Facebook Ads
4717,372,2024-10-26,Desktop,Google Ads
4718,2160,2024-03-28,Tablet,Facebook Ads
4719,319,2024-12-24,Desktop,Organic
4720,2113,2024-09-24,Desktop,Google Ads
4721,1349,2024-06-22,Mobile,Organic
4722,1721,2024-02-16,Desktop,Organic
4723,354,2024-08-06,Tablet,Google Ads
4724,2925,2024-11-13,Tablet,Facebook Ads
4725,1218,2024-10-20,Desktop,Facebook Ads
4726,1023,2024-12-20,Mobile,Organic
4727,971,2024-07-03,Mobile,Organic
4728,1232,2024-11-09,Desktop,Organic
4729,1590,2024-12-28,Mobile,Google Ads
4730,2403,2024-10-26,Mobile,Google Ads
4731,1149,2024-12-03,Mobile,Organic
4732,50,2024-10-08,Tablet,Google Ads
4733,1299,2024-10-24,Tablet,Google Ads
4734,2682,2024-03-20,Tablet,Google Ads
4735,473,2024-03-12,Tablet,Facebook Ads
4736,2373,2024-06-05,Tablet,Google Ads
4737,775,2024-08-06,Desktop,Google Ads
4738,2492,2024-04-30,Tablet,Google Ads
4739,1959,2024-09-02,Desktop,Google Ads
4740,465,2024-06-22,Tablet,Google Ads
4741,793,2024-04-27,Tablet,Google Ads
4742,1375,2024-10-29,Desktop,Facebook Ads
4743,322,2024-10-27,Desktop,Organic
4744,921,2024-07-17,Tablet,Google Ads
4745,1179,2024-08-01,Tablet,Organic
4746,1207,2024-07-07,Mobile,Google Ads
4747,2649,2024-11-12,Mobile,Organic
4748,1390,2024-08-17,Mobile,Facebook Ads
4749,781,2024-07-04,Tablet,Google Ads
4750,639,2024-03-28,Desktop,Google Ads
4751,124,2024-05-19,Tablet,Organic
4752,137,2024-08-16,Tablet,Google Ads
4753,1314,2024-10-16,Mobile,Facebook Ads
4754,2156,2024-04-18,Desktop,Facebook Ads
4755,2167,2024-09-11,Desktop,Google Ads
4756,1806,2024-03-22,Mobile,Google Ads
4757,1853,2024-09-22,Mobile,Google Ads
4758,1908,2024-01-23,Tablet,Google Ads
4759,186,2024-02-05,Mobile,Organic
4760,947,2024-12-20,Desktop,Facebook Ads
4761,2386,2024-08-11,Desktop,Google Ads
4762,898,2024-11-15,Desktop,Google Ads
4763,1544,2024-09-13,Tablet,Google Ads
4764,1086,2024-04-20,Mobile,Google Ads
4765,696,2024-09-05,Desktop,Facebook Ads
4766,2678,2024-05-07,Mobile,Organic
4767,1357,2024-09-25,Tablet,Google Ads
4768,1178,2024-09-14,Tablet,Google Ads
4769,303,2024-10-05,Desktop,Google Ads
4770,1526,2024-05-12,Mobile,Facebook Ads
4771,2947,2024-09-27,Mobile,Organic
4772,1674,2024-09-29,Tablet,Google Ads
4773,1504,2024-01-16,Desktop,Google Ads
4774,1236,2024-08-22,Mobile,Organic
4775,1366,2024-03-04,Desktop,Facebook Ads
4776,305,2024-08-24,Tablet,Google Ads
4777,348,2024-08-13,Desktop,Google Ads
4778,100,2024-01-20,Desktop,Organic
4779,1006,2024-01-27,Mobile,Google Ads
4780,2700,2024-03-09,Mobile,Facebook Ads
4781,1900,2024-02-20,Tablet,Organic
4782,1609,2024-09-28,Desktop,Organic
4783,2558,2024-05-23,Mobile,Google Ads
4784,2857,2024-09-09,Tablet,Organic
4785,154,2024-08-05,Tablet,Google Ads
4786,605,2024-01-22,Tablet,Google Ads
4787,2949,2024-06-04,Tablet,Google Ads
4788,2644,2024-07-07,Mobile,Google Ads
4789,753,2024-10-05,Tablet,Organic
4790,1654,2024-05-31,Tablet,Organic
4791,687,2024-08-26,Mobile,Organic
4792,2276,2024-02-12,Tablet,Organic
4793,2106,2024-04-17,Tablet,Facebook Ads
4794,465,2024-03-05,Mobile,Google Ads
4795,2808,2024-03-08,Tablet,Organic
4796,9,2024-07-25,Mobile,Google Ads
4797,1730,2024-07-13,Tablet,Google Ads
4798,1030,2024-05-19,Tablet,Facebook Ads
4799,1179,2024-10-26,Tablet,Organic
4800,1851,2024-02-14,Desktop,Organic
4801,533,2024-03-09,Desktop,Facebook Ads
4802,1142,2024-03-30,Tablet,Google Ads
4803,1899,2024-01-16,Desktop,Facebook Ads
4804,889,2024-05-25,Mobile,Google Ads
4805,1489,2024-12-13,Mobile,Google Ads
4806,523,2024-04-18,Tablet,Facebook Ads
4807,2878,2024-05-15,Desktop,Facebook Ads
4808,214,2024-03-11,Mobile,Organic
4809,1173,2024-03-24,Desktop,Google Ads
4810,1446,2024-01-03,Desktop,Google Ads
4811,864,2024-11-18,Tablet,Google Ads
4812,1425,2024-05-25,Desktop,Organic
4813,955,2024-08-19,Mobile,Organic
4814,736,2024-11-07,Tablet,Facebook Ads
4815,707,2024-10-17,Mobile,Google Ads
4816,2961,2024-12-17,Tablet,Organic
4817,279,2024-08-06,Mobile,Facebook Ads
4818,1502,2024-02-12,Mobile,Organic
4819,2229,2024-09-24,Tablet,Organic
4820,729,2024-12-29,Tablet,Google Ads
4821,132,2024-08-19,Desktop,Organic
4822,892,2024-02-04,Mobile,Google Ads
4823,886,2024-02-15,Tablet,Google Ads
4824,698,2024-10-17,Desktop,Organic
4825,2403,2024-04-20,Tablet,Google Ads
4826,1820,2024-12-31,Tablet,Facebook Ads
4827,2640,2024-12-12,Mobile,Facebook Ads
4828,658,2024-02-18,Desktop,Facebook Ads
4829,2667,2024-08-03,Tablet,Google Ads
4830,1847,2024-01-02,Tablet,Facebook Ads
4831,31,2024-08-07,Mobile,Google Ads
4832,1191,2024-07-25,Mobile,Google Ads
4833,521,2024-12-08,Desktop,Facebook Ads
4834,2023,2024-01-20,Mobile,Organic
4835,2645,2024-04-28,Mobile,Google Ads
4836,2506,2024-10-20,Desktop,Google Ads
4837,1011,2024-04-30,Desktop,Organic
4838,2542,2024-10-07,Tablet,Google Ads
4839,479,2024-06-10,Desktop,Google Ads
4840,2776,2024-08-08,Desktop,Facebook Ads
4841,522,2024-05-17,Desktop,Organic
4842,2683,2024-02-21,Desktop,Facebook Ads
4843,1448,2024-03-12,Mobile,Facebook Ads
4844,2442,2024-09-19,Mobile,Facebook Ads
4845,2890,2024-07-24,Mobile,Facebook Ads
4846,2933,2024-07-16,Mobile,Facebook Ads
4847,1487,2024-01-13,Mobile,Facebook Ads
4848,259,2024-12-02,Tablet,Facebook Ads
4849,1043,2024-04-28,Desktop,Facebook Ads
4850,2054,2024-05-21,Desktop,Google Ads
4851,2726,2024-06-12,Desktop,Google Ads
4852,258,2024-07-05,Desktop,Facebook Ads
4853,2340,2024-06-05,Mobile,Facebook Ads
4854,1531,2024-12-19,Tablet,Organic
4855,1214,2024-12-17,Mobile,Facebook Ads
4856,1049,2024-04-20,Desktop,Facebook Ads
4857,2680,2024-06-02,Desktop,Organic
4858,2301,2024-09-13,Desktop,Google Ads
4859,2892,2024-04-26,Desktop,Facebook Ads
4860,697,2024-01-02,Tablet,Facebook Ads
4861,2874,2024-11-27,Tablet,Facebook Ads
4862,100,2024-10-14,Mobile,Facebook Ads
4863,1738,2024-10-31,Tablet,Google Ads
4864,1842,2024-10-10,Tablet,Organic
4865,1412,2024-04-16,Desktop,Organic
4866,2129,2024-02-21,Tablet,Google Ads
4867,1617,2024-08-20,Desktop,Organic
4868,2804,2024-01-27,Tablet,Facebook Ads
4869,821,2024-08-09,Desktop,Organic
4870,1732,2024-09-22,Mobile,Google Ads
4871,2662,2024-11-25,Mobile,Organic
4872,2879,2024-07-05,Tablet,Google Ads
4873,2254,2024-02-09,Tablet,Google Ads
4874,1904,2024-06-30,Tablet,Organic
4875,1815,2024-12-02,Desktop,Organic
4876,2132,2024-05-15,Mobile,Google Ads
4877,675,2024-10-01,Tablet,Organic
4878,2899,2024-10-11,Mobile,Facebook Ads
4879,2742,2024-03-02,Mobile,Organic
4880,2741,2024-01-15,Tablet,Organic
4881,1656,2024-05-09,Mobile,Facebook Ads
4882,201,2024-04-30,Tablet,Google Ads
4883,1065,2024-01-04,Tablet,Google Ads
4884,2166,2024-01-03,Desktop,Organic
4885,526,2024-09-05,Mobile,Google Ads
4886,1764,2024-05-22,Desktop,Organic
4887,500,2024-02-11,Desktop,Facebook Ads
4888,1702,2024-08-10,Desktop,Google Ads
4889,267,2024-03-02,Desktop,Google Ads
4890,1096,2024-09-17,Tablet,Facebook Ads
4891,1870,2024-06-23,Tablet,Google Ads
4892,788,2024-11-27,Tablet,Google Ads
4893,2121,2024-04-24,Desktop,Organic
4894,80,2024-05-08,Desktop,Facebook Ads
4895,1663,2024-09-08,Mobile,Google Ads
4896,1132,2024-07-22,Tablet,Facebook Ads
4897,357,2024-08-08,Mobile,Google Ads
4898,112,2024-02-24,Desktop,Facebook Ads
4899,690,2024-06-12,Tablet,Facebook Ads
4900,420,2024-12-01,Mobile,Google Ads
4901,33,2024-04-13,Mobile,Organic
4902,404,2024-12-10,Desktop,Organic
4903,1824,2024-09-15,Mobile,Organic
4904,783,2024-10-15,Desktop,Google Ads
4905,1683,2024-01-02,Tablet,Organic
4906,925,2024-09-03,Mobile,Google Ads
4907,2723,2024-06-25,Tablet,Google Ads
4908,503,2024-09-07,Mobile,Facebook Ads
4909,642,2024-08-14,Desktop,Facebook Ads
4910,1184,2024-07-14,Desktop,Organic
4911,729,2024-07-18,Mobile,Google Ads
4912,803,2024-06-24,Mobile,Facebook Ads
4913,1863,2024-05-17,Tablet,Facebook Ads
4914,2188,2024-03-12,Tablet,Google Ads
4915,2056,2024-01-16,Tablet,Organic
4916,635,2024-09-10,Mobile,Google Ads
4917,1758,2024-06-27,Desktop,Facebook Ads
4918,2451,2024-09-30,Tablet,Organic
4919,2744,2024-09-11,Mobile,Organic
4920,1253,2024-02-24,Tablet,Organic
4921,189,2024-12-10,Desktop,Facebook Ads
4922,2795,2024-01-15,Desktop,Facebook Ads
4923,2931,2024-05-21,Mobile,Facebook Ads
4924,1951,2024-12-25,Mobile,Organic
4925,177,2024-11-18,Mobile,Organic
4926,709,2024-09-12,Desktop,Google Ads
4927,1413,2024-09-12,Mobile,Organic
4928,1253,2024-06-15,Mobile,Facebook Ads
4929,2802,2024-10-11,Desktop,Organic
4930,705,2024-06-12,Mobile,Google Ads
4931,2008,2024-01-06,Mobile,Google Ads
4932,2319,2024-07-16,Tablet,Google Ads
4933,1380,2024-04-20,Tablet,Google Ads
4934,2337,2024-04-06,Mobile,Google Ads
4935,1089,2024-10-09,Mobile,Google Ads
4936,2915,2024-02-27,Tablet,Facebook Ads
4937,1323,2024-07-23,Tablet,Google Ads
4938,1161,2024-02-11,Mobile,Facebook Ads
4939,70,2024-06-29,Desktop,Organic
4940,803,2024-12-29,Desktop,Organic
4941,2599,2024-05-14,Tablet,Google Ads
4942,462,2024-10-16,Mobile,Organic
4943,1084,2024-09-07,Desktop,Google Ads
4944,2071,2024-06-17,Tablet,Organic
4945,2464,2024-07-03,Mobile,Facebook Ads
4946,1355,2024-06-02,Tablet,Google Ads
4947,1976,2024-03-18,Desktop,Facebook Ads
4948,756,2024-12-25,Desktop,Facebook Ads
4949,1787,2024-02-28,Tablet,Google Ads
4950,2496,2024-04-12,Tablet,Facebook Ads
4951,1091,2024-03-26,Desktop,Google Ads
4952,74,2024-06-12,Mobile,Google Ads
4953,242,2024-10-27,Desktop,Facebook Ads
4954,1617,2024-01-11,Mobile,Organic
4955,2898,2024-09-26,Mobile,Facebook Ads
4956,1098,2024-03-05,Desktop,Google Ads
4957,2292,2024-03-06,Desktop,Organic
4958,215,2024-11-19,Desktop,Google Ads
4959,749,2024-10-22,Mobile,Organic
4960,2133,2024-04-28,Mobile,Organic
4961,2462,2024-10-12,Desktop,Facebook Ads
4962,102,2024-09-09,Desktop,Google Ads
4963,2776,2024-07-23,Mobile,Organic
4964,2219,2024-02-04,Desktop,Facebook Ads
4965,309,2024-09-07,Mobile,Facebook Ads
4966,952,2024-09-08,Tablet,Organic
4967,1347,2024-09-02,Desktop,Facebook Ads
4968,2494,2024-04-26,Mobile,Google Ads
4969,2685,2024-07-14,Tablet,Organic
4970,1609,2024-04-22,Desktop,Google Ads
4971,983,2024-05-23,Tablet,Google Ads
4972,2195,2024-07-28,Desktop,Organic
4973,2111,2024-10-26,Tablet,Organic
4974,1687,2024-04-16,Tablet,Organic
4975,1377,2024-10-27,Mobile,Organic
4976,2245,2024-08-31,Desktop,Organic
4977,2836,2024-01-27,Desktop,Organic
4978,1508,2024-11-18,Mobile,Facebook Ads
4979,334,2024-05-08,Mobile,Google Ads
4980,1656,2024-10-31,Tablet,Google Ads
4981,1988,2024-12-17,Mobile,Google Ads
4982,2690,2024-03-17,Tablet,Facebook Ads
4983,2638,2024-06-11,Tablet,Google Ads
4984,2801,2024-04-16,Tablet,Organic
4985,2238,2024-02-19,Tablet,Organic
4986,2534,2024-12-09,Desktop,Google Ads
4987,356,2024-03-07,Mobile,Google Ads
4988,982,2024-09-08,Tablet,Organic
4989,2189,2024-01-04,Desktop,Google Ads
4990,409,2024-07-29,Tablet,Facebook Ads
4991,757,2024-12-25,Desktop,Google Ads
4992,2416,2024-08-28,Mobile,Facebook Ads
4993,357,2024-04-29,Desktop,Organic
4994,2070,2024-10-30,Desktop,Organic
4995,2133,2024-05-30,Desktop,Facebook Ads
4996,261,2024-02-18,Desktop,Organic
4997,707,2024-08-07,Tablet,Google Ads
4998,1513,2024-12-17,Mobile,Google Ads
4999,423,2024-02-01,Mobile,Google Ads
5000,1670,2024-11-05,Mobile,Organic
5001,1703,2024-10-18,Mobile,Organic
5002,1773,2024-11-25,Tablet,Organic
5003,39,2024-12-26,Desktop,Google Ads
5004,1724,2024-07-27,Tablet,Google Ads
5005,837,2024-01-24,Desktop,Google Ads
5006,1816,2024-12-11,Tablet,Organic
5007,2315,2024-10-15,Mobile,Facebook Ads
5008,729,2024-07-15,Tablet,Organic
5009,280,2024-10-22,Desktop,Facebook Ads
5010,276,2024-05-24,Desktop,Google Ads
5011,2949,2024-04-17,Tablet,Google Ads
5012,2690,2024-02-06,Mobile,Facebook Ads
5013,1549,2024-12-07,Mobile,Organic
5014,190,2024-06-22,Tablet,Google Ads
5015,534,2024-03-30,Tablet,Organic
5016,2023,2024-05-20,Tablet,Google Ads
5017,904,2024-12-18,Desktop,Organic
5018,535,2024-10-30,Mobile,Google Ads
5019,114,2024-12-10,Mobile,Facebook Ads
5020,2174,2024-09-18,Desktop,Facebook Ads
5021,2242,2024-02-20,Desktop,Google Ads
5022,1445,2024-04-20,Mobile,Facebook Ads
5023,128,2024-03-16,Mobile,Google Ads
5024,259,2024-12-15,Tablet,Google Ads
5025,448,2024-01-10,Mobile,Google Ads
5026,915,2024-09-04,Tablet,Facebook Ads
5027,1916,2024-03-12,Desktop,Organic
5028,2114,2024-01-26,Tablet,Facebook Ads
5029,2812,2024-10-02,Desktop,Google Ads
5030,2690,2024-01-14,Desktop,Facebook Ads
5031,1900,2024-02-08,Mobile,Google Ads
5032,2430,2024-10-03,Tablet,Facebook Ads
5033,522,2024-03-08,Desktop,Facebook Ads
5034,1720,2024-10-01,Mobile,Organic
5035,1126,2024-07-28,Desktop,Google Ads
5036,2443,2024-09-30,Mobile,Organic
5037,669,2024-07-09,Desktop,Facebook Ads
5038,2133,2024-10-28,Desktop,Google Ads
5039,554,2024-02-01,Tablet,Google Ads
5040,288,2024-01-22,Mobile,Google Ads
5041,1509,2024-07-24,Desktop,Facebook Ads
5042,1897,2024-02-05,Mobile,Facebook Ads
5043,654,2024-08-13,Desktop,Google Ads
5044,857,2024-05-24,Tablet,Facebook Ads
5045,2563,2024-07-20,Mobile,Facebook Ads
5046,2547,2024-08-12,Tablet,Google Ads
5047,1193,2024-12-02,Tablet,Facebook Ads
5048,2671,2024-06-20,Desktop,Organic
5049,1468,2024-05-03,Desktop,Facebook Ads
5050,2070,2024-07-15,Tablet,Organic
5051,419,2024-12-25,Mobile,Google Ads
5052,1836,2024-03-09,Mobile,Facebook Ads
5053,2558,2024-01-20,Mobile,Organic
5054,152,2024-05-06,Mobile,Facebook Ads
5055,2053,2024-12-21,Mobile,Facebook Ads
5056,2726,2024-11-07,Desktop,Google Ads
5057,2626,2024-11-14,Mobile,Organic
5058,710,2024-03-08,Tablet,Google Ads
5059,2491,2024-03-03,Mobile,Google Ads
5060,1378,2024-11-20,Tablet,Facebook Ads
5061,966,2024-07-11,Tablet,Facebook Ads
5062,1015,2024-04-21,Tablet,Google Ads
5063,285,2024-09-11,Desktop,Organic
5064,903,2024-07-30,Desktop,Facebook Ads
5065,2487,2024-03-01,Desktop,Facebook Ads
5066,2993,2024-12-07,Mobile,Google Ads
5067,1624,2024-02-01,Desktop,Google Ads
5068,1951,2024-09-15,Tablet,Google Ads
5069,2625,2024-01-25,Desktop,Google Ads
5070,2766,2024-08-26,Desktop,Facebook Ads
5071,2682,2024-07-15,Tablet,Google Ads
5072,1094,2024-04-12,Tablet,Organic
5073,1351,2024-01-29,Mobile,Facebook Ads
5074,2774,2024-09-06,Desktop,Facebook Ads
5075,1846,2024-03-06,Mobile,Organic
5076,2622,2024-01-18,Tablet,Facebook Ads
5077,1211,2024-09-19,Desktop,Google Ads
5078,486,2024-08-24,Mobile,Google Ads
5079,787,2024-02-02,Mobile,Facebook Ads
5080,1252,2024-07-23,Tablet,Facebook Ads
5081,461,2024-08-13,Mobile,Organic
5082,1133,2024-07-30,Tablet,Google Ads
5083,1537,2024-04-28,Desktop,Facebook Ads
5084,2450,2024-06-10,Desktop,Google Ads
5085,2568,2024-09-19,Mobile,Google Ads
5086,244,2024-01-07,Desktop,Facebook Ads
5087,2163,2024-02-25,Tablet,Organic
5088,455,2024-10-12,Mobile,Organic
5089,1335,2024-03-26,Desktop,Organic
5090,1194,2024-05-14,Desktop,Organic
5091,704,2024-01-01,Desktop,Organic
5092,917,2024-02-07,Tablet,Organic
5093,1685,2024-02-06,Desktop,Google Ads
5094,572,2024-10-20,Desktop,Google Ads
5095,775,2024-11-09,Mobile,Organic
5096,2994,2024-11-01,Tablet,Facebook Ads
5097,1715,2024-03-30,Desktop,Organic
5098,2314,2024-03-17,Desktop,Organic
5099,214,2024-12-06,Desktop,Organic
5100,698,2024-04-14,Tablet,Google Ads
5101,668,2024-06-14,Desktop,Organic
5102,35,2024-05-17,Desktop,Facebook Ads
5103,535,2024-03-11,Mobile,Organic
5104,1243,2024-09-04,Tablet,Google Ads
5105,180,2024-07-26,Desktop,Facebook Ads
5106,2425,2024-05-17,Tablet,Google Ads
5107,646,2024-09-14,Mobile,Facebook Ads
5108,1780,2024-12-19,Tablet,Organic
5109,695,2024-11-21,Tablet,Organic
5110,1899,2024-03-30,Mobile,Google Ads
5111,2486,2024-12-28,Tablet,Organic
5112,1292,2024-05-17,Desktop,Google Ads
5113,764,2024-10-12,Desktop,Google Ads
5114,1773,2024-03-27,Tablet,Google Ads
5115,1873,2024-03-08,Tablet,Organic
5116,2534,2024-12-14,Mobile,Organic
5117,876,2024-06-18,Tablet,Google Ads
5118,2860,2024-04-06,Mobile,Facebook Ads
5119,925,2024-06-10,Mobile,Facebook Ads
5120,308,2024-01-27,Tablet,Organic
5121,2222,2024-07-15,Mobile,Google Ads
5122,2197,2024-01-19,Mobile,Facebook Ads
5123,813,2024-05-29,Desktop,Google Ads
5124,1685,2024-01-05,Mobile,Google Ads
5125,482,2024-04-26,Desktop,Facebook Ads
5126,979,2024-09-22,Tablet,Organic
5127,2494,2024-08-18,Desktop,Facebook Ads
5128,1296,2024-11-18,Mobile,Facebook Ads
5129,975,2024-08-19,Mobile,Google Ads
5130,1347,2024-10-12,Mobile,Organic
5131,556,2024-04-21,Desktop,Facebook Ads
5132,295,2024-07-14,Mobile,Organic
5133,747,2024-07-07,Desktop,Organic
5134,2758,2024-12-04,Tablet,Organic
5135,2741,2024-11-01,Mobile,Organic
5136,788,2024-12-16,Tablet,Google Ads
5137,2520,2024-05-14,Mobile,Facebook Ads
5138,62,2024-03-15,Mobile,Facebook Ads
5139,1148,2024-03-16,Desktop,Google Ads
5140,1451,2024-01-31,Desktop,Facebook Ads
5141,2015,2024-12-15,Desktop,Google Ads
5142,2092,2024-11-27,Tablet,Organic
5143,1850,2024-11-26,Mobile,Google Ads
5144,1019,2024-02-28,Desktop,Google Ads
5145,2246,2024-12-20,Mobile,Google Ads
5146,936,2024-07-15,Tablet,Google Ads
5147,1386,2024-11-08,Mobile,Google Ads
5148,100,2024-01-22,Desktop,Organic
5149,2895,2024-01-05,Desktop,Google Ads
5150,1868,2024-08-10,Tablet,Google Ads
5151,2397,2024-08-02,Mobile,Organic
5152,1955,2024-03-21,Tablet,Organic
5153,2004,2024-06-09,Desktop,Google Ads
5154,1979,2024-03-22,Desktop,Google Ads
5155,2786,2024-01-11,Desktop,Google Ads
5156,241,2024-04-03,Desktop,Organic
5157,155,2024-12-09,Desktop,Google Ads
5158,366,2024-01-07,Desktop,Organic
5159,201,2024-10-13,Desktop,Google Ads
5160,2291,2024-03-29,Desktop,Organic
5161,809,2024-01-02,Tablet,Google Ads
5162,2096,2024-09-03,Desktop,Facebook Ads
5163,1190,2024-02-28,Desktop,Facebook Ads
5164,2378,2024-09-14,Desktop,Facebook Ads
5165,1170,2024-07-06,Desktop,Organic
5166,722,2024-07-20,Tablet,Facebook Ads
5167,2436,2024-03-12,Mobile,Google Ads
5168,1509,2024-07-06,Desktop,Google Ads
5169,203,2024-09-03,Tablet,Facebook Ads
5170,366,2024-10-24,Mobile,Google Ads
5171,651,2024-06-03,Desktop,Google Ads
5172,1473,2024-01-27,Tablet,Google Ads
5173,567,2024-04-12,Tablet,Google Ads
5174,1924,2024-04-26,Desktop,Google Ads
5175,2172,2024-07-10,Mobile,Facebook Ads
5176,1043,2024-06-08,Tablet,Facebook Ads
5177,744,2024-04-19,Mobile,Organic
5178,1606,2024-05-29,Mobile,Organic
5179,1988,2024-06-08,Desktop,Google Ads
5180,2092,2024-05-11,Mobile,Organic
5181,98,2024-04-04,Tablet,Organic
5182,437,2024-01-08,Tablet,Facebook Ads
5183,402,2024-04-24,Desktop,Organic
5184,2625,2024-08-10,Desktop,Google Ads
5185,2980,2024-08-14,Desktop,Google Ads
5186,1881,2024-08-08,Tablet,Organic
5187,2946,2024-05-10,Desktop,Organic
5188,1119,2024-03-23,Desktop,Google Ads
5189,1427,2024-04-20,Desktop,Google Ads
5190,55,2024-12-27,Mobile,Facebook Ads
5191,840,2024-03-30,Desktop,Facebook Ads
5192,1162,2024-09-12,Desktop,Facebook Ads
5193,2253,2024-03-02,Desktop,Organic
5194,725,2024-05-08,Tablet,Google Ads
5195,2106,2024-11-23,Desktop,Facebook Ads
5196,2696,2024-02-12,Mobile,Facebook Ads
5197,2324,2024-05-03,Tablet,Google Ads
5198,1335,2024-01-05,Desktop,Facebook Ads
5199,2675,2024-10-23,Tablet,Google Ads
5200,2332,2024-10-23,Desktop,Google Ads
5201,2698,2024-06-25,Mobile,Facebook Ads
5202,2262,2024-03-17,Tablet,Facebook Ads
5203,2254,2024-07-17,Mobile,Google Ads
5204,2138,2024-02-20,Desktop,Facebook Ads
5205,2966,2024-03-06,Tablet,Organic
5206,472,2024-07-17,Tablet,Organic
5207,584,2024-07-20,Mobile,Organic
5208,1196,2024-11-20,Tablet,Organic
5209,347,2024-10-21,Mobile,Google Ads
5210,816,2024-11-16,Tablet,Google Ads
5211,2314,2024-06-12,Desktop,Organic
5212,1477,2024-10-30,Mobile,Facebook Ads
5213,1373,2024-01-15,Tablet,Facebook Ads
5214,2589,2024-05-17,Mobile,Organic
5215,574,2024-12-17,Desktop,Google Ads
5216,1817,2024-04-03,Desktop,Organic
5217,570,2024-07-19,Mobile,Google Ads
5218,389,2024-08-03,Desktop,Google Ads
5219,1218,2024-06-02,Mobile,Facebook Ads
5220,2620,2024-01-20,Mobile,Facebook Ads
5221,2084,2024-11-03,Tablet,Google Ads
5222,1579,2024-10-15,Tablet,Organic
5223,1695,2024-09-23,Mobile,Facebook Ads
5224,949,2024-04-21,Desktop,Google Ads
