customer_id,signup_date,acquisition_channel,city,age
2902,2026-02-24,Google Ads,West Kristine,20
2903,2026-02-24,Google Ads,Figueroaberg,44
2904,2026-02-24,Organic,Michaelton,49
2905,2026-02-24,Facebook Ads,Lowechester,41
2906,2026-02-24,Referral,North Anitatown,37
2907,2026-02-24,Facebook Ads,South Stephanieburgh,51
2908,2026-02-24,Google Ads,Thomasside,29
2909,2026-02-24,Organic,Christopherborough,41
2910,2026-02-24,Organic,Carmenstad,30
2911,2026-02-24,Organic,North Joseph,46
2912,2026-02-24,Organic,Port Tiffany,48
2913,2026-02-24,Facebook Ads,South Rebecca,30
2914,2026-02-24,Google Ads,South Danahaven,48
2915,2026-02-24,Google Ads,Gwendolynfort,38
2916,2026-02-24,Facebook Ads,Port Sheri,24
2917,2026-02-24,Facebook Ads,Wallport,31
2918,2026-02-24,Organic,North Juanfurt,47
2919,2026-02-24,Referral,South Bobbyhaven,51
2920,2026-02-24,Organic,Wrightfort,18
2921,2026-02-24,Google Ads,Matthewberg,20
2922,2026-02-24,Organic,Fergusonland,39
2923,2026-02-24,Referral,South Daniel,20
2924,2026-02-24,Organic,Williamshire,51
2925,2026-02-24,Google Ads,South Kayla,19
2926,2026-02-24,Google Ads,Davisview,58
2927,2026-02-24,Facebook Ads,Montgomerybury,38
2928,2026-02-24,Facebook Ads,West Kathryntown,30
2929,2026-02-24,Google Ads,North Laurenville,35
2930,2026-02-24,Google Ads,North Davidside,46
2931,2026-02-24,Organic,Owensburgh,35
2932,2026-02-24,Facebook Ads,Michellehaven,28
2933,2026-02-24,Google Ads,Meganfort,25
2934,2026-02-24,Organic,West Thomas,57
2935,2026-02-24,Organic,Yangmouth,31
2936,2026-02-24,Google Ads,Kristinaport,53
2937,2026-02-24,Google Ads,North Frederickchester,35
2938,2026-02-24,Facebook Ads,Millerville,36
2939,2026-02-24,Facebook Ads,Port Frankfurt,28
2940,2026-02-24,Organic,Rachelbury,37
2941,2026-02-24,Google Ads,Amandafurt,52
2942,2026-02-24,Referral,Amymouth,21
2943,2026-02-24,Facebook Ads,West Ericchester,19
2944,2026-02-24,Referral,Larsonmouth,21
2945,2026-02-24,Organic,Cookfurt,42
2946,2026-02-24,Organic,Davidport,23
2947,2026-02-24,Referral,West Phillip,43
2948,2026-02-24,Facebook Ads,Port Nicolemouth,56
2949,2026-02-24,Referral,Port Randy,57
2950,2026-02-24,Google Ads,Port Vincentborough,37
2951,2026-02-24,Google Ads,Port Angelatown,30
2952,2026-02-24,Organic,New Neil,47
2953,2026-02-24,Facebook Ads,East John,23
2954,2026-02-24,Referral,Hernandezburgh,24
2955,2026-02-24,Referral,New Brittneyshire,37
2956,2026-02-24,Referral,South Steven,48
2957,2026-02-24,Facebook Ads,Lopezside,32
2958,2026-02-24,Facebook Ads,Mclaughlinview,57
2959,2026-02-24,Google Ads,East Tamaraside,41
2960,2026-02-24,Referral,Lake Crystalstad,29
2961,2026-02-24,Google Ads,East Jane,38
2962,2026-02-24,Referral,Howardside,49
2963,2026-02-24,Organic,East Sandra,22
2964,2026-02-24,Referral,West Elizabeth,25
2965,2026-02-24,Google Ads,Port Lindaville,48
2966,2026-02-24,Referral,Josephfurt,28
2967,2026-02-24,Google Ads,Alexanderport,40
2968,2026-02-24,Facebook Ads,Taylorville,50
2969,2026-02-24,Organic,Williamshire,43
2970,2026-02-24,Organic,North Theresaton,38
2971,2026-02-24,Organic,Tinamouth,37
2972,2026-02-24,Referral,Daughertyland,43
2973,2026-02-24,Referral,East Robertport,33
2974,2026-02-24,Facebook Ads,Bradleybury,53
2975,2026-02-24,Facebook Ads,North Josephview,48
2976,2026-02-24,Referral,Burketon,22
2977,2026-02-24,Google Ads,Avilastad,31
2978,2026-02-24,Referral,Diazberg,45
2979,2026-02-24,Google Ads,Johnville,52
2980,2026-02-24,Facebook Ads,Scottville,29
2981,2026-02-24,Organic,Lake Carla,54
2982,2026-02-24,Referral,South Christinaberg,25
2983,2026-02-24,Referral,East Eugeneburgh,38
2984,2026-02-24,Organic,North Debraland,46
2985,2026-02-24,Facebook Ads,North Paul,37
2986,2026-02-24,Referral,Graymouth,22
2987,2026-02-24,Organic,Shortbury,56
2988,2026-02-24,Referral,Riversville,38
2989,2026-02-24,Referral,Michaeltown,59
2990,2026-02-24,Organic,Leontown,23
2991,2026-02-24,Facebook Ads,Mccannfurt,26
2992,2026-02-24,Organic,Stephanietown,27
2993,2026-02-24,Facebook Ads,Mossberg,46
2994,2026-02-24,Google Ads,Jorgemouth,42
2995,2026-02-24,Referral,Edwardsland,30
2996,2026-02-24,Facebook Ads,New Abigailport,38
2997,2026-02-24,Google Ads,Elizabethburgh,54
2998,2026-02-24,Google Ads,Cantrellberg,45
2999,2026-02-24,Google Ads,South Erikaville,23
3000,2026-02-24,Organic,South Christopher,57
